cohort,interface,contingency,subject,duration,category,valence,arousal,premature,left,long,correct,delay,iti
CCU,mouse,leftshort,renato,1.797,neutral,51.96,20.87,0,0,1,1,1.3166351,1.8
CCU,mouse,leftshort,renato,0.931,neutral,49.43,17.89,0,1,0,1,1.1999664,2.531
CCU,mouse,leftshort,renato,0.931,neutral,49.07,29.34,0,1,0,1,1.3999939,3.397
CCU,mouse,leftshort,renato,0.603,neutral,52.91,22.26,0,1,0,1,1.8499911,1.8
CCU,mouse,leftshort,renato,0.603,neutral,47.49,2.05,0,1,0,1,0.7166748,1.8
CCU,mouse,leftshort,renato,0.931,neutral,51.21,23.4,0,1,0,1,1.0832672,2.203
CCU,mouse,leftshort,renato,0.931,neutral,48.31,26.6,0,1,0,1,1.2000122,2.531
CCU,mouse,leftshort,renato,1.469,neutral,52.85,18.71,0,0,1,1,1.450012,2.531
CCU,mouse,leftshort,renato,0.603,neutral,48.87,30.28,0,1,0,1,0.9499817,3.8
CCU,mouse,leftshort,renato,0.2,neutral,46.39,26.09,0,1,0,1,0.7999878,3.069
CCU,mouse,leftshort,renato,0.931,neutral,52.17,31.66,0,1,0,1,0.9333496,2.531
CCU,mouse,leftshort,renato,2.2,wolves,40,15.57,0,0,1,1,1.333313,3.069
CCU,mouse,leftshort,renato,1.797,wolves,20,55.09,0,1,0,0,1.5666199,3.069
CCU,mouse,leftshort,renato,1.797,neutral,51.18,17.69,0,0,1,1,1.8666383,3.069
CCU,mouse,leftshort,renato,0.931,zebras,NaN,NaN,0,1,0,1,1.166656,2.531
CCU,mouse,leftshort,renato,1.469,wolves,40,15.89,0,1,0,0,1.1832886,3.069
CCU,mouse,leftshort,renato,1.797,negative,39.57,37.78,0,0,1,1,1.2666626,3.069
CCU,mouse,leftshort,renato,1.469,positive,82.81,36.59,0,0,1,1,1.3332825,2.203
CCU,mouse,leftshort,renato,0.2,zebras,NaN,NaN,0,1,0,1,0.9332886,3.397
CCU,mouse,leftshort,renato,0.931,wolves,20,78.57,0,1,0,1,0.9332276,2.531
CCU,mouse,leftshort,renato,1.469,wolves,40,15.57,0,0,1,1,2.416626,2.531
CCU,mouse,leftshort,renato,0.603,positive,84.07,7.78,0,1,0,1,1.0833435,2.531
CCU,mouse,leftshort,renato,1.469,dogs,60,14.1,0,0,1,1,1.2167358,3.8
CCU,mouse,leftshort,renato,1.797,wolves,40,23.96,0,0,1,1,1.0499878,2.531
CCU,mouse,leftshort,renato,0.2,dogs,60,18.5,0,1,0,1,0.8500366,2.203
CCU,mouse,leftshort,renato,1.797,dogs,60,7.74,0,0,1,1,0.6000062,2.531
CCU,mouse,leftshort,renato,0.603,wolves,20,91.36,0,1,0,1,0.8833008,2.203
CCU,mouse,leftshort,renato,2.2,horses,NaN,NaN,0,0,1,1,1.7332459,3.069
CCU,mouse,leftshort,renato,0.603,wolves,40,11.17,0,1,0,1,0.9666443,3.397
CCU,mouse,leftshort,renato,0.603,wolves,20,55.09,0,1,0,1,0.9333191,3.069
CCU,mouse,leftshort,renato,2.2,dogs,80,87.69,0,0,1,1,0.6499634,2.203
CCU,mouse,leftshort,renato,0.2,zebras,NaN,NaN,0,1,0,1,0.7833252,2.531
CCU,mouse,leftshort,renato,1.469,negative,35.16,39.16,0,0,1,1,1.2166443,3.069
CCU,mouse,leftshort,renato,1.797,negative,0.72,92.4,0,0,1,1,1.2666321,2.531
CCU,mouse,leftshort,renato,1.797,neutral,50.25,23.78,0,0,1,1,0.9833374,3.069
CCU,mouse,leftshort,renato,2.2,dogs,80,88.43,0,0,1,1,0.8832703,3.8
CCU,mouse,leftshort,renato,2.2,zebras,NaN,NaN,0,0,1,1,0.9333191,2.203
CCU,mouse,leftshort,renato,1.469,dogs,80,69.11,0,0,1,1,1.6333008,3.8
CCU,mouse,leftshort,renato,0.931,wolves,40,21.68,0,1,0,1,0.8666687,3.069
CCU,mouse,leftshort,renato,1.469,wolves,40,28.44,0,0,1,1,1.5499573,2.203
CCU,mouse,leftshort,renato,0.2,dogs,80,64.55,0,1,0,1,0.8665771,2.531
CCU,mouse,leftshort,renato,0.931,dogs,80,74.98,0,1,0,1,0.9833374,3.8
CCU,mouse,leftshort,renato,0.931,negative,0.78,91.29,0,1,0,1,0.9999695,2.531
CCU,mouse,leftshort,renato,1.469,zebras,NaN,NaN,0,0,1,1,0.8166504,3.397
CCU,mouse,leftshort,renato,0.603,dogs,80,87.69,0,1,0,1,0.999939,2.531
CCU,mouse,leftshort,renato,0.2,horses,NaN,NaN,0,1,0,1,0.8833313,2.531
CCU,mouse,leftshort,renato,1.469,zebras,NaN,NaN,0,0,1,1,0.4999695,2.203
CCU,mouse,leftshort,renato,0.931,dogs,80,74.98,0,1,0,1,0.9333496,3.069
CCU,mouse,leftshort,renato,1.469,positive,91.27,57.64,0,0,1,1,0.6999817,3.8
CCU,mouse,leftshort,renato,0.603,negative,39.69,46.97,0,1,0,1,0.7832947,3.397
CCU,mouse,leftshort,renato,0.931,wolves,40,15.89,0,1,0,1,0.8666687,2.531
CCU,mouse,leftshort,renato,1.469,dogs,80,73.59,0,0,1,1,1.19986,3.397
CCU,mouse,leftshort,renato,0.2,dogs,60,17.2,0,1,0,1,0.8666382,2.531
CCU,mouse,leftshort,renato,1.469,dogs,80,79.3,0,0,1,1,1.0332642,3.397
CCU,mouse,leftshort,renato,1.797,dogs,80,76.45,0,0,1,1,1.1666565,3.069
CCU,mouse,leftshort,renato,1.469,horses,NaN,NaN,0,0,1,1,1.5,2.203
CCU,mouse,leftshort,renato,1.469,dogs,60,11,0,0,1,1,0.7666626,2.531
CCU,mouse,leftshort,renato,1.797,horses,NaN,NaN,0,0,1,1,0.8999024,1.8
CCU,mouse,leftshort,renato,0.931,negative,29.62,36.97,0,1,0,1,0.8500366,2.531
CCU,mouse,leftshort,renato,2.2,wolves,20,91.36,0,0,1,1,0.6333618,2.531
CCU,mouse,leftshort,renato,0.931,negative,0.72,92.4,0,1,0,1,0.8999634,2.203
CCU,mouse,leftshort,renato,1.469,wolves,40,21.68,0,0,1,1,0.7666626,3.397
CCU,mouse,leftshort,renato,0.2,negative,39.68,38.7,0,1,0,1,0.8833008,3.8
CCU,mouse,leftshort,renato,0.931,zebras,NaN,NaN,0,1,0,1,0.7833252,2.531
CCU,mouse,leftshort,renato,0.931,wolves,20,77.83,0,1,0,1,1.0499878,3.069
CCU,mouse,leftshort,renato,1.797,dogs,60,19.97,0,0,1,1,0.9666138,3.069
CCU,mouse,leftshort,renato,0.931,positive,96.55,7.99,0,1,0,1,0.9666748,3.069
CCU,mouse,leftshort,renato,1.797,wolves,40,15.57,0,0,1,1,1.5166626,2.531
CCU,mouse,leftshort,renato,0.931,dogs,60,37.41,0,1,0,1,1.1333008,3.069
CCU,mouse,leftshort,renato,2.2,positive,94.11,6.6,0,0,1,1,0.6833497,3.8
CCU,mouse,leftshort,renato,1.797,wolves,40,29.83,0,0,1,1,0.6000366,1.8
CCU,mouse,leftshort,renato,0.931,positive,94.11,6.6,0,1,0,1,0.9833374,2.203
CCU,mouse,leftshort,renato,0.603,negative,26.58,70.28,0,1,0,1,0.8666382,3.069
CCU,mouse,leftshort,renato,0.2,negative,9.52,78.44,0,1,0,1,0.8833008,1.8
CCU,mouse,leftshort,renato,0.931,neutral,50.17,13.26,0,1,0,1,1,3.8
CCU,mouse,leftshort,renato,0.603,negative,35.16,39.16,0,1,0,1,0.75,1.8
CCU,mouse,leftshort,renato,0.603,dogs,60,10.11,0,1,0,1,0.7666626,1.8
CCU,mouse,leftshort,renato,2.2,negative,29.62,36.97,0,0,1,1,0.6333008,3.8
CCU,mouse,leftshort,renato,0.603,negative,19.14,78.34,0,1,0,1,0.9832764,3.8
CCU,mouse,leftshort,renato,0.931,dogs,80,100,0,1,0,1,1.2332764,2.203
CCU,mouse,leftshort,renato,2.2,zebras,NaN,NaN,0,0,1,1,0.5999756,3.397
CCU,mouse,leftshort,renato,1.469,horses,NaN,NaN,0,1,0,0,0.833313,2.203
CCU,mouse,leftshort,renato,1.797,positive,97.82,5.85,0,0,1,1,0.7832642,1.8
CCU,mouse,leftshort,renato,0.603,dogs,80,73.59,0,1,0,1,0.8166504,2.203
CCU,mouse,leftshort,renato,0.2,horses,NaN,NaN,0,1,0,1,0.9333496,3.8
CCU,mouse,leftshort,renato,0.931,positive,94.4,37.63,0,0,1,0,1.4000248,3.8
CCU,mouse,leftshort,renato,0.603,zebras,NaN,NaN,0,1,0,1,0.75,1.8
CCU,mouse,leftshort,renato,1.797,wolves,20,83.21,0,0,1,1,0.9832763,1.8
CCU,mouse,leftshort,renato,0.931,wolves,40,12.39,0,0,1,0,1.400024,3.397
CCU,mouse,leftshort,renato,0.931,dogs,60,14.1,0,1,0,1,1.0666504,1.8
CCU,mouse,leftshort,renato,2.2,positive,81.7,66.01,0,0,1,1,0.9000244,1.8
CCU,mouse,leftshort,renato,2.2,positive,71.86,59.58,0,0,1,1,0.6333618,3.069
CCU,mouse,leftshort,renato,0.931,dogs,60,18.5,0,0,1,0,1.3500366,3.069
CCU,mouse,leftshort,renato,1.469,dogs,80,80.2,0,1,0,0,1.8833008,3.397
CCU,mouse,leftshort,renato,0.603,negative,32.22,48.06,0,1,0,1,0.8833008,2.203
CCU,mouse,leftshort,renato,0.931,wolves,40,21.35,0,1,0,1,0.8666992,2.531
CCU,mouse,leftshort,renato,0.603,neutral,51.18,17.69,0,1,0,1,1,2.203
CCU,mouse,leftshort,renato,1.469,horses,NaN,NaN,0,1,0,0,0.9165649,1.8
CCU,mouse,leftshort,renato,0.931,horses,NaN,NaN,0,1,0,1,0.75,3.397
CCU,mouse,leftshort,renato,1.469,wolves,20,83.62,0,0,1,1,1,2.203
CCU,mouse,leftshort,renato,0.2,horses,NaN,NaN,0,1,0,1,1.0499268,3.397
CCU,mouse,leftshort,renato,1.797,wolves,20,70.58,0,0,1,1,0.9832764,1.8
CCU,mouse,leftshort,renato,0.931,dogs,80,69.11,0,1,0,1,1.0166626,3.069
CCU,mouse,leftshort,renato,2.2,horses,NaN,NaN,0,0,1,1,0.6832886,1.8
CCU,mouse,leftshort,renato,1.797,dogs,60,37.41,0,0,1,1,0.7000122,3.069
CCU,mouse,leftshort,renato,1.469,neutral,50.61,21.66,0,0,1,1,1.6666873,3.8
CCU,mouse,leftshort,renato,2.2,wolves,20,83.21,0,0,1,1,0.5333252,3.397
CCU,mouse,leftshort,renato,2.2,horses,NaN,NaN,0,0,1,1,0.5500488,3.8
CCU,mouse,leftshort,renato,0.931,negative,39.68,38.7,0,1,0,1,0.8833008,1.8
CCU,mouse,leftshort,renato,0.603,dogs,80,100,0,1,0,1,0.8167114,3.069
CCU,mouse,leftshort,renato,0.603,negative,2.02,87.28,0,1,0,1,1.083374,3.397
CCU,mouse,leftshort,renato,1.797,wolves,40,15.16,0,0,1,1,1.1166382,3.069
CCU,mouse,leftshort,renato,1.469,wolves,40,13.94,0,0,1,1,0.7333374,3.069
CCU,mouse,leftshort,renato,0.931,horses,NaN,NaN,0,1,0,1,1,2.531
CCU,mouse,leftshort,renato,1.469,negative,9.52,78.44,0,0,1,1,1.166626,3.397
CCU,mouse,leftshort,renato,0.603,neutral,5.11,18.49,0,1,0,1,0.9832763,2.531
CCU,mouse,leftshort,renato,1.469,negative,0.72,92.4,0,0,1,1,0.8833008,2.531
CCU,mouse,leftshort,renato,0.931,wolves,20,83.21,0,1,0,1,0.916687,3.069
CCU,mouse,leftshort,renato,2.2,negative,39.57,37.78,0,0,1,1,0.5166626,2.531
CCU,mouse,leftshort,renato,2.2,neutral,49.67,21.31,0,0,1,1,1.4832764,1.8
CCU,mouse,leftshort,renato,1.469,dogs,60,10.84,0,0,1,1,1.2166748,3.069
CCU,mouse,leftshort,renato,0.2,zebras,NaN,NaN,0,1,0,1,0.9666138,1.8
CCU,mouse,leftshort,renato,0.603,dogs,60,21.35,0,1,0,1,0.8165894,2.203
CCU,mouse,leftshort,renato,1.797,positive,82.81,36.59,0,0,1,1,0.8499756,2.531
CCU,mouse,leftshort,renato,2.2,dogs,60,19.97,0,0,1,1,0.583252,2.531
CCU,mouse,leftshort,renato,0.931,neutral,5.11,18.49,0,1,0,1,1.2833862,2.203
CCU,mouse,leftshort,renato,0.931,wolves,40,11.17,0,0,1,0,2.2000126,3.069
CCU,mouse,leftshort,renato,1.469,dogs,80,80.2,0,0,1,1,1.349976,3.069
CCU,mouse,leftshort,renato,0.931,dogs,60,17.2,0,1,0,1,2.2832642,3.397
CCU,mouse,leftshort,renato,2.2,negative,17.25,70.41,0,0,1,1,0.8999634,3.397
CCU,mouse,leftshort,renato,0.603,wolves,20,77.02,0,1,0,1,0.9332275,1.8
CCU,mouse,leftshort,renato,2.2,neutral,50.17,13.26,0,0,1,1,0.6333008,3.397
CCU,mouse,leftshort,renato,0.2,dogs,80,76.36,0,1,0,1,0.8165894,2.531
CCU,mouse,leftshort,renato,0.931,horses,NaN,NaN,0,1,0,1,0.7999878,2.203
CCU,mouse,leftshort,renato,1.797,dogs,80,64.55,0,0,1,1,0.6166382,2.531
CCU,mouse,leftshort,renato,2.2,zebras,NaN,NaN,0,0,1,1,0.8166504,2.203
CCU,mouse,leftshort,renato,1.469,neutral,5.11,18.49,0,0,1,1,1.1166382,3.397
CCU,mouse,leftshort,renato,1.469,wolves,20,94.62,0,0,1,1,1.249939,2.531
CCU,mouse,leftshort,renato,0.931,neutral,50.87,20.61,0,1,0,1,0.8666382,3.069
CCU,mouse,leftshort,renato,0.931,wolves,20,79.87,0,1,0,1,1.2333374,2.531
CCU,mouse,leftshort,renato,1.797,positive,95.17,8.46,0,0,1,1,0.6333008,3.8
CCU,mouse,leftshort,renato,0.2,positive,96.55,7.99,0,1,0,1,0.9666138,3.397
CCU,mouse,leftshort,renato,1.469,neutral,50.61,21.66,0,0,1,1,0.6834106,2.531
CCU,mouse,leftshort,renato,0.603,zebras,NaN,NaN,0,1,0,1,0.8999634,3.069
CCU,mouse,leftshort,renato,1.797,positive,71.86,59.58,0,0,1,1,0.6333008,3.8
CCU,mouse,leftshort,renato,1.469,positive,77.76,51.2,0,0,1,1,1.0333252,2.203
CCU,mouse,leftshort,renato,0.931,wolves,20,77.02,0,1,0,1,2.083313,3.069
CCU,mouse,leftshort,renato,1.469,negative,2.02,87.28,0,0,1,1,0.666626,2.203
CCU,mouse,leftshort,renato,0.931,negative,26.58,70.28,0,1,0,1,0.8665772,3.069
CCU,mouse,leftshort,renato,1.469,dogs,80,88.43,0,0,1,1,1.0499268,3.069
CCU,mouse,leftshort,renato,2.2,neutral,49.67,21.31,0,0,1,1,0.5499268,2.203
CCU,mouse,leftshort,renato,0.603,wolves,20,74.33,0,1,0,1,0.7333985,2.531
CCU,mouse,leftshort,renato,2.2,wolves,40,11.17,0,0,1,1,1.1833497,2.203
CCU,mouse,leftshort,renato,1.469,wolves,40,15.89,0,0,1,1,1.0333252,2.531
CCU,mouse,leftshort,renato,1.797,dogs,60,11.41,0,0,1,1,0.7000732,2.531
CCU,mouse,leftshort,renato,0.931,dogs,60,11,0,1,0,1,0.7498779,2.203
CCU,mouse,leftshort,renato,0.603,horses,NaN,NaN,0,1,0,1,0.8833008,2.531
CCU,mouse,leftshort,renato,0.2,neutral,49.67,21.31,0,1,0,1,0.8665771,3.8
CCU,mouse,leftshort,renato,1.797,wolves,40,23.96,0,0,1,1,0.7667236,2.203
CCU,mouse,leftshort,renato,2.2,positive,86.13,7.73,0,0,1,1,0.6166992,1.8
CCU,mouse,leftshort,renato,1.469,dogs,60,14.1,0,0,1,1,0.5167236,3.069
CCU,mouse,leftshort,renato,0.931,wolves,20,78.57,0,0,1,0,1.4000244,2.531
CCU,mouse,leftshort,renato,0.603,wolves,40,13.94,0,1,0,1,0.7833252,2.531
CCU,mouse,leftshort,renato,0.931,positive,77.76,51.2,0,1,0,1,0.8166504,3.397
CCU,mouse,leftshort,renato,0.931,horses,NaN,NaN,0,1,0,1,0.9666748,3.069
CCU,mouse,leftshort,renato,1.797,wolves,20,63.08,0,0,1,1,0.8499755,3.397
CCU,mouse,leftshort,renato,1.469,dogs,60,9.94,0,1,0,0,1.0166015,3.397
CCU,mouse,leftshort,renato,0.603,wolves,40,21.35,0,1,0,1,0.7166748,1.8
CCU,mouse,leftshort,renato,1.469,positive,71.86,59.58,0,1,0,0,1.1999512,3.069
CCU,mouse,leftshort,renato,1.469,wolves,20,74.33,0,0,1,1,0.6833496,3.069
CCU,mouse,leftshort,renato,0.603,dogs,60,10.84,0,1,0,1,1.1500244,2.531
CCU,mouse,leftshort,renato,0.2,neutral,51.18,17.69,0,1,0,1,0.89990235,1.8
CCU,mouse,leftshort,renato,1.797,negative,32.22,48.06,0,0,1,1,1.0998535,3.397
CCU,mouse,leftshort,renato,1.469,wolves,20,77.83,0,0,1,1,1.483276,2.203
CCU,mouse,leftshort,renato,2.2,wolves,40,13.94,0,0,1,1,0.7333984,3.397
CCU,mouse,leftshort,renato,1.469,wolves,20,91.36,0,0,1,1,0.9000244,3.8
CCU,mouse,leftshort,renato,0.931,dogs,60,17.2,0,1,0,1,0.9666748,3.397
CCU,mouse,leftshort,renato,1.469,negative,39.69,46.97,0,0,1,1,0.6333008,3.069
CCU,mouse,leftshort,renato,1.797,negative,19.14,78.34,0,0,1,1,1.1500244,3.069
CCU,mouse,leftshort,renato,0.603,dogs,80,88.43,0,1,0,1,0.9832764,2.531
CCU,mouse,leftshort,renato,0.931,positive,94.4,37.63,0,1,0,1,0.666748,2.531
CCU,mouse,leftshort,renato,1.797,dogs,80,74.98,0,0,1,1,0.6000976,3.397
CCU,mouse,leftshort,renato,1.469,dogs,60,18.5,0,0,1,1,0.833374,3.397
CCU,mouse,leftshort,renato,0.2,positive,84.07,7.78,0,1,0,1,0.8666992,3.8
CCU,mouse,leftshort,renato,0.2,negative,39.21,37.44,0,1,0,1,0.8166504,3.397
CCU,mouse,leftshort,renato,1.797,dogs,60,21.35,0,0,1,1,0.6999512,1.8
CCU,mouse,leftshort,renato,1.797,wolves,40,28.44,0,0,1,1,0.9000244,2.531
CCU,mouse,leftshort,renato,0.2,positive,89.82,43.09,0,1,0,1,0.8665772,3.397
CCU,mouse,leftshort,renato,0.603,dogs,80,76.36,0,1,0,1,0.7332764,2.531
CCU,mouse,leftshort,renato,0.931,dogs,60,11.41,0,1,0,1,1.083374,3.8
CCU,mouse,leftshort,renato,1.797,dogs,80,76.36,0,0,1,1,1,1.8
CCU,mouse,leftshort,renato,0.603,horses,NaN,NaN,0,1,0,1,1.4333498,3.397
CCU,mouse,leftshort,renato,2.2,positive,88.8,7.66,0,0,1,1,0.7166748,1.8
CCU,mouse,leftshort,renato,1.469,dogs,80,73.59,0,0,1,1,1.083374,1.8
CCU,mouse,leftshort,renato,1.797,zebras,NaN,NaN,0,0,1,1,0.5999756,3.8
CCU,mouse,leftshort,renato,0.603,wolves,20,70.58,0,1,0,1,1.0166015,3.397
CCU,mouse,leftshort,renato,1.469,wolves,20,79.87,0,0,1,1,1.0665283,2.203
CCU,mouse,leftshort,renato,0.931,positive,86.13,7.73,0,1,0,1,1.933228,3.397
CCU,mouse,leftshort,renato,1.469,horses,NaN,NaN,0,1,0,0,0.7666016,3.069
CCU,mouse,leftshort,renato,0.603,wolves,40,29.83,0,1,0,1,1.0167236,1.8
CCU,mouse,leftshort,renato,0.931,positive,82.81,36.59,0,1,0,1,0.9666748,2.531
CCU,mouse,leftshort,renato,1.469,dogs,60,9.94,0,0,1,1,0.9332275,3.069
CCU,mouse,leftshort,renato,0.2,wolves,40,12.39,0,1,0,1,0.7999268,3.069
CCU,mouse,leftshort,renato,0.603,dogs,80,64.55,0,1,0,1,0.6833496,3.069
CCU,mouse,leftshort,renato,2.2,positive,94.4,37.63,0,0,1,1,0.6833496,2.203
CCU,mouse,leftshort,renato,1.797,dogs,60,9.94,0,0,1,1,0.6500244,2.203
CCU,mouse,leftshort,renato,0.2,positive,89.82,43.09,0,1,0,1,0.833374,1.8
CCU,mouse,leftshort,renato,0.2,negative,17.25,70.41,0,1,0,1,0.75,3.069
CCU,mouse,leftshort,renato,0.603,positive,95.17,8.46,0,1,0,1,0.8499756,3.397
CCU,mouse,leftshort,renato,1.797,wolves,20,94.62,0,0,1,1,0.6500244,2.203
CCU,mouse,leftshort,renato,2.2,dogs,80,69.36,0,0,1,1,0.9499511,2.203
CCU,mouse,leftshort,renato,1.469,negative,39.69,46.97,0,0,1,1,1.1500244,2.531
CCU,mouse,leftshort,renato,0.931,wolves,40,23.96,0,1,0,1,0.9667969,2.203
CCU,mouse,leftshort,renato,0.931,wolves,20,70.58,0,1,0,1,0.7166748,3.8
CCU,mouse,leftshort,renato,0.2,wolves,20,55.09,0,1,0,1,0.8166504,3.069
CCU,mouse,leftshort,renato,0.603,positive,91.27,57.64,0,0,1,0,1.2999268,3.069
CCU,mouse,leftshort,renato,1.469,dogs,80,76.45,0,0,1,1,1.1166993,2.531
CCU,mouse,leftshort,renato,0.931,positive,97.82,5.85,0,0,1,0,1.6165774,2.531
CCU,mouse,leftshort,renato,0.931,dogs,80,69.36,0,1,0,1,1.416626,1.8
CCU,mouse,leftshort,renato,2.2,dogs,60,7.74,0,0,1,1,0.6166992,3.8
CCU,mouse,leftshort,renato,0.931,negative,39.21,37.44,0,1,0,1,1.0332031,3.069
CCU,mouse,leftshort,renato,1.797,dogs,80,69.11,0,0,1,1,0.6166992,2.203
CCU,mouse,leftshort,renato,0.603,zebras,NaN,NaN,0,1,0,1,1.1166992,3.069
CCU,mouse,leftshort,renato,0.603,dogs,60,10.11,0,1,0,1,1.2833252,3.069
CCU,mouse,leftshort,renato,2.2,dogs,60,10.84,0,0,1,1,0.8666992,2.531
CCU,mouse,leftshort,renato,0.931,dogs,80,79.3,0,1,0,1,0.7999267,3.397
CCU,mouse,leftshort,renato,0.603,wolves,40,29.83,0,1,0,1,0.7832031,2.203
CCU,mouse,leftshort,renato,0.931,neutral,50.87,20.61,0,1,0,1,1.1333007,1.8
CCU,mouse,leftshort,renato,0.603,wolves,40,21.68,0,1,0,1,0.7833252,3.397
CCU,mouse,leftshort,renato,0.2,negative,29.62,36.97,0,1,0,1,0.8833008,2.203
CCU,mouse,leftshort,renato,1.797,dogs,80,100,0,0,1,1,1.1999511,2.203
CCU,mouse,leftshort,renato,0.2,wolves,40,14.43,0,1,0,1,1.3000491,3.8
CCU,mouse,leftshort,renato,1.469,negative,32.22,48.06,0,0,1,1,0.9499512,2.531
CCU,mouse,leftshort,renato,0.603,dogs,60,11.41,0,1,0,1,0.8833008,2.531
CCU,mouse,leftshort,renato,1.797,positive,84.07,7.78,0,0,1,1,1.2166748,3.069
CCU,mouse,leftshort,renato,0.2,neutral,50.61,21.66,0,1,0,1,0.8000488,3.397
CCU,mouse,leftshort,renato,2.2,negative,26.58,70.28,0,0,1,1,0.8833008,2.203
CCU,mouse,leftshort,renato,1.797,horses,NaN,NaN,0,0,1,1,0.9832764,3.069
CCU,mouse,leftshort,renato,1.797,positive,81.7,66.01,0,0,1,1,0.583252,3.397
CCU,mouse,leftshort,renato,0.603,positive,88.8,7.66,0,1,0,1,0.8499756,3.069
CCU,mouse,leftshort,renato,1.469,wolves,20,94.62,0,0,1,1,0.8499755,3.397
CCU,mouse,leftshort,renato,0.931,dogs,80,76.45,0,1,0,1,1.1833496,2.531
CCU,mouse,leftshort,renato,1.469,wolves,40,12.39,0,0,1,1,1.4832768,3.397
CCU,mouse,leftshort,renato,1.469,positive,97.82,5.85,0,0,1,1,0.75,3.069
CCU,mouse,leftshort,renato,2.2,negative,35.16,39.16,0,0,1,1,0.8167725,2.203
CCU,mouse,leftshort,renato,0.931,negative,17.25,70.41,0,1,0,1,0.8833007,2.531
CCU,mouse,leftshort,renato,1.797,zebras,NaN,NaN,0,0,1,1,1.0666504,3.069
CCU,mouse,leftshort,renato,1.797,horses,NaN,NaN,0,0,1,1,1.1499023,2.531
CCU,mouse,leftshort,renato,0.603,positive,89.82,43.09,0,1,0,1,0.916626,3.069
CCU,mouse,leftshort,renato,0.2,wolves,20,83.62,0,1,0,1,0.9666748,2.531
CCU,mouse,leftshort,renato,0.931,negative,39.57,37.78,0,1,0,1,1.1333008,1.8
CCU,mouse,leftshort,renato,0.931,zebras,NaN,NaN,0,1,0,1,0.833374,1.8
CCU,mouse,leftshort,renato,0.2,wolves,40,15.16,0,1,0,1,0.7833252,3.8
CCU,mouse,leftshort,renato,0.2,negative,0.78,91.29,0,1,0,1,0.8665772,1.8
CCU,mouse,leftshort,renato,1.469,positive,96.55,7.99,0,0,1,1,0.8499756,2.203
CCU,mouse,leftshort,renato,0.931,wolves,40,14.43,0,1,0,1,1.1000976,3.8
CCU,mouse,leftshort,renato,1.469,negative,2.02,87.28,0,0,1,1,0.8166503,3.8
CCU,mouse,leftshort,renato,0.931,dogs,60,11,0,1,0,1,1.1666259,2.203
CCU,mouse,leftshort,renato,2.2,negative,0.78,91.29,0,0,1,1,0.7833251,1.8
CCU,mouse,leftshort,renato,0.2,wolves,20,77.83,0,1,0,1,0.7999268,2.531
CCU,mouse,leftshort,renato,0.931,dogs,80,79.3,0,1,0,1,0.9333497,3.397
CCU,mouse,leftshort,renato,1.797,zebras,NaN,NaN,0,0,1,1,0.6665039,2.531
CCU,mouse,leftshort,renato,2.2,wolves,20,63.08,0,0,1,1,1.4832764,2.203
CCU,mouse,leftshort,renato,1.469,neutral,50.17,13.26,0,0,1,1,1.3166504,2.531
CCU,mouse,leftshort,renato,1.797,negative,19.14,78.34,0,0,1,1,0.7000732,3.8
CCU,mouse,leftshort,renato,0.2,dogs,80,87.69,0,1,0,1,1.0334472,3.069
CCU,mouse,leftshort,renato,1.469,positive,94.11,6.6,0,0,1,1,1.2666016,2.531
CCU,mouse,leftshort,renato,0.603,horses,NaN,NaN,0,1,0,1,1.3000488,3.8
CCU,mouse,leftshort,renato,1.469,dogs,60,10.11,0,0,1,1,1.2999268,3.397
CCU,mouse,leftshort,renato,0.603,wolves,20,63.08,0,1,0,1,0.9167481,3.397
CCU,mouse,leftshort,renato,0.603,dogs,60,37.41,0,1,0,1,0.7999268,3.397
CCU,mouse,leftshort,renato,1.469,wolves,40,14.43,0,0,1,1,1.4665527,3.069
CCU,mouse,leftshort,renato,0.603,positive,91.27,57.64,0,1,0,1,0.9666748,1.8
CCU,mouse,leftshort,renato,0.2,positive,81.7,66.01,0,1,0,1,1,2.531
CCU,mouse,leftshort,renato,0.931,wolves,40,15.16,0,1,0,1,1.0499268,2.203
CCU,mouse,leftshort,renato,1.797,neutral,50.25,23.78,0,0,1,1,1.0500488,3.069
CCU,mouse,leftshort,renato,1.469,wolves,20,78.57,0,0,1,1,1.2666016,3.8
CCU,mouse,leftshort,renato,1.469,positive,88.8,7.66,0,0,1,1,0.8833008,2.203
CCU,mouse,leftshort,renato,0.2,dogs,60,7.74,0,1,0,1,0.96667476,2.203
CCU,mouse,leftshort,renato,0.931,wolves,20,77.02,0,1,0,1,1.3499756,3.069
CCU,mouse,leftshort,renato,1.469,zebras,NaN,NaN,0,0,1,1,1.333374,3.069
CCU,mouse,leftshort,renato,0.603,neutral,50.25,23.78,0,1,0,1,1.2999268,2.531
CCU,mouse,leftshort,renato,0.2,positive,95.17,8.46,0,1,0,1,1.23327656,2.531
CCU,mouse,leftshort,renato,0.931,zebras,NaN,NaN,0,1,0,1,0.9998779,3.8
CCU,mouse,leftshort,renato,1.469,zebras,NaN,NaN,0,0,1,1,1.583252,3.8
CCU,mouse,leftshort,renato,1.797,wolves,20,83.62,0,0,1,1,0.6667481,3.397
CCU,mouse,leftshort,renato,1.797,negative,39.68,38.7,0,0,1,1,0.916748,3.8
CCU,mouse,leftshort,anarita,1.797,neutral,49.43,17.89,0,0,1,1,0.6006317,2.203
